P,t,iter,vx,vy,pen_factor,v_mag,vel_mag_in,imom,v_ang,imomx,imomy,cur_area,area_diff,vx_rel,vy_rel,v_rel,col_acc_x,col_acc_y,col_acc_mag
0,0.0960,32,-0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.0990,33,-0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1020,34,-0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1050,35,-0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1080,36,-0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1110,37,-0.5001,0.0000,0.0000,0.5001,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1140,38,-0.5004,0.0000,0.0000,0.5004,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1170,39,-0.5007,0.0000,0.0000,0.5007,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1200,40,-0.5012,0.0000,0.0000,0.5012,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1230,41,-0.5019,0.0000,0.0000,0.5019,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1260,42,-0.5028,0.0000,0.0000,0.5028,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1290,43,-0.5039,0.0000,0.0000,0.5039,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1320,44,-0.5052,0.0000,0.0000,0.5052,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1350,45,-0.5067,0.0000,0.0000,0.5067,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1380,46,-0.5085,0.0000,0.0000,0.5085,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1410,47,-0.5105,0.0000,0.0000,0.5105,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1440,48,-0.5127,0.0000,0.0000,0.5127,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1470,49,-0.5152,0.0000,0.0000,0.5152,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1500,50,-0.5180,0.0000,0.0000,0.5180,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1530,51,-0.5211,0.0000,0.0000,0.5211,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1560,52,-0.5244,0.0000,0.0000,0.5244,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1590,53,-0.5280,0.0000,0.0000,0.5280,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1620,54,-0.5319,0.0000,0.0000,0.5319,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1650,55,-0.5361,0.0000,0.0000,0.5361,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1680,56,-0.5406,0.0000,0.0000,0.5406,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1710,57,-0.5454,0.0000,0.0000,0.5454,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1740,58,-0.5504,0.0000,0.0000,0.5504,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1770,59,-0.5557,0.0000,0.0000,0.5557,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1800,60,-0.5613,0.0000,0.0000,0.5613,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1830,61,-0.5672,0.0000,0.0000,0.5672,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1860,62,-0.5734,0.0000,0.0000,0.5734,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1890,63,-0.5798,0.0000,0.0000,0.5798,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1920,64,-0.5864,0.0000,0.0000,0.5864,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1950,65,-0.5934,0.0000,0.0000,0.5934,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.1980,66,-0.6006,0.0000,0.0000,0.6006,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2010,67,-0.6080,0.0000,0.0000,0.6080,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2040,68,-0.6156,0.0000,0.0000,0.6156,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2070,69,-0.6235,0.0000,0.0000,0.6235,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2100,70,-0.6315,0.0000,0.0000,0.6315,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2130,71,-0.6398,0.0000,0.0000,0.6398,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2160,72,-0.6482,0.0000,0.0000,0.6482,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2190,73,-0.6568,0.0000,0.0000,0.6568,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2220,74,-0.6656,0.0000,0.0000,0.6656,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2250,75,-0.6745,0.0000,0.0000,0.6745,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2280,76,-0.6835,0.0000,0.0000,0.6835,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2310,77,-0.6927,0.0000,0.0000,0.6927,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2340,78,-0.7019,0.0000,0.0000,0.7019,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2370,79,-0.7112,0.0000,0.0000,0.7112,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2400,80,-0.7206,0.0000,0.0000,0.7206,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2430,81,-0.7301,0.0000,0.0000,0.7301,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2460,82,-0.7395,0.0000,0.0000,0.7395,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2490,83,-0.7490,0.0000,0.0000,0.7490,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2520,84,-0.7585,0.0000,0.0000,0.7585,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2550,85,-0.7680,0.0000,0.0000,0.7680,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2580,86,-0.7775,0.0000,0.0000,0.7775,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2610,87,-0.7869,0.0000,0.0000,0.7869,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2640,88,-0.7962,0.0000,0.0000,0.7962,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2670,89,-0.8055,0.0000,0.0000,0.8055,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2700,90,-0.8146,0.0000,0.0000,0.8146,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2730,91,-0.8237,0.0000,0.0000,0.8237,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2760,92,-0.8326,0.0000,0.0000,0.8326,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2790,93,-0.8414,0.0000,0.0000,0.8414,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2820,94,-0.8500,0.0000,0.0000,0.8500,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2850,95,-0.8585,0.0000,0.0000,0.8585,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2880,96,-0.8668,0.0000,0.0000,0.8668,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2910,97,-0.8749,0.0000,0.0000,0.8749,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2940,98,-0.8828,0.0000,0.0000,0.8828,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.2970,99,-0.8905,0.0000,0.0000,0.8905,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3000,100,-0.8980,0.0000,0.0000,0.8980,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3030,101,-0.9052,0.0000,0.0000,0.9052,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3060,102,-0.9122,0.0000,0.0000,0.9122,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3090,103,-0.9189,0.0000,0.0000,0.9189,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3120,104,-0.9254,0.0000,0.0000,0.9254,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3150,105,-0.9316,0.0000,0.0000,0.9316,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3180,106,-0.9375,0.0000,0.0000,0.9375,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3210,107,-0.9432,0.0000,0.0000,0.9432,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3240,108,-0.9485,0.0000,0.0000,0.9485,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3270,109,-0.9536,0.0000,0.0000,0.9536,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3300,110,-0.9585,0.0000,0.0000,0.9585,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3330,111,-0.9630,0.0000,0.0000,0.9630,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3360,112,-0.9672,0.0000,0.0000,0.9672,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3390,113,-0.9712,0.0000,0.0000,0.9712,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3420,114,-0.9749,0.0000,0.0000,0.9749,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3450,115,-0.9783,0.0000,0.0000,0.9783,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3480,116,-0.9814,0.0000,0.0000,0.9814,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3510,117,-0.9842,0.0000,0.0000,0.9842,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3540,118,-0.9868,0.0000,0.0000,0.9868,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3570,119,-0.9891,0.0000,0.0000,0.9891,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3600,120,-0.9911,0.0000,0.0000,0.9911,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3630,121,-0.9930,0.0000,0.0000,0.9930,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3660,122,-0.9945,0.0000,0.0000,0.9945,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3690,123,-0.9959,0.0000,0.0000,0.9959,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3720,124,-0.9970,0.0000,0.0000,0.9970,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3750,125,-0.9979,0.0000,0.0000,0.9979,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3780,126,-0.9986,0.0000,0.0000,0.9986,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3810,127,-0.9992,0.0000,0.0000,0.9992,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3840,128,-0.9996,0.0000,0.0000,0.9996,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3870,129,-0.9998,0.0000,0.0000,0.9998,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3900,130,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3930,131,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3960,132,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.3990,133,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.4020,134,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.4050,135,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.4080,136,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.4110,137,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,0.4140,138,-1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,3.1416,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
