P,t,iter,vx,vy,pen_factor,v_mag,vel_mag_in,v_coll,v_ang,imomx,imomy,imom,tot_area,cur_area,area_diff,vx_rel,vy_rel,v_rel,col_acc_x,col_acc_y,col_acc_mag
0,0.0780,26,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0810,27,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0840,28,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0870,29,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0900,30,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0930,31,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0960,32,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0990,33,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1020,34,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1050,35,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1080,36,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1110,37,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1140,38,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1170,39,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1200,40,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1230,41,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1260,42,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1290,43,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1320,44,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1350,45,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1380,46,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1410,47,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1440,48,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1470,49,0.5000,-0.5000,0.00000000,0.70710678,0.00000000,0.0000,5.4978,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.1500,50,0.5000,-0.5000,0.00007432,0.70710678,0.70710678,0.0001,5.4978,-0.0001,0.0001,0.00010510,0.00001459,0.00001459,0.00001459,1.00000000,-1.00000000,1.41421356,-0.00007432,0.00007432,0.00000000
0,0.1530,51,0.4999,-0.4999,0.00120748,0.70700168,0.70710678,0.0018,5.4978,-0.0012,0.0012,0.00181273,0.00025168,0.00023709,0.00022249,1.00000000,-1.00000000,1.41421356,-0.00120748,0.00120748,0.00000000
0,0.1560,52,0.4987,-0.4987,0.00301531,0.70529405,0.70710678,0.0061,5.4978,-0.0030,0.0030,0.00607702,0.00084373,0.00059205,0.00035497,1.00000000,-1.00000000,1.41421356,-0.00301531,0.00301531,0.00000000
0,0.1590,53,0.4957,-0.4957,0.00528213,0.70102976,0.70710678,0.0135,5.4978,-0.0053,0.0053,0.01354707,0.00188088,0.00103714,0.00044509,1.00000000,-1.00000000,1.41421356,-0.00528213,0.00528213,0.00000000
0,0.1620,54,0.4904,-0.4904,0.00790175,0.69355971,0.70710678,0.0247,5.4978,-0.0079,0.0079,0.02472183,0.00343238,0.00155150,0.00051436,1.00000000,-1.00000000,1.41421356,-0.00790175,0.00790175,0.00000000
0,0.1650,55,0.4825,-0.4825,0.01079607,0.68238495,0.70710678,0.0400,5.4978,-0.0108,0.0108,0.03998977,0.00555218,0.00211980,0.00056830,1.00000000,-1.00000000,1.41421356,-0.01079607,0.01079607,0.00000000
0,0.1680,56,0.4717,-0.4717,0.01389726,0.66711701,0.70710678,0.0596,5.4978,-0.0139,0.0139,0.05964347,0.00828090,0.00272872,0.00060892,1.00000000,-1.00000000,1.41421356,-0.01389726,0.01389726,0.00000000
0,0.1710,57,0.4578,-0.4578,0.01714142,0.64746331,0.70710678,0.0839,5.4978,-0.0171,0.0171,0.08388510,0.01164662,0.00336571,0.00063699,1.00000000,-1.00000000,1.41421356,-0.01714142,0.01714142,0.00000000
0,0.1740,58,0.4407,-0.4407,0.02046600,0.62322168,0.70710678,0.1128,5.4978,-0.0205,0.0205,0.11282840,0.01566511,0.00401849,0.00065278,1.00000000,-1.00000000,1.41421356,-0.02046600,0.02046600,0.00000000
0,0.1770,59,0.4202,-0.4202,0.02380889,0.59427838,0.70710678,0.1465,5.4978,-0.0238,0.0238,0.14649925,0.02033997,0.00467486,0.00065637,1.00000000,-1.00000000,1.41421356,-0.02380889,0.02380889,0.00000000
0,0.1800,60,0.3964,-0.3964,0.02710839,0.56060753,0.70710678,0.1848,5.4978,-0.0271,0.0271,0.18483631,0.02566269,0.00532272,0.00064786,1.00000000,-1.00000000,1.41421356,-0.02710839,0.02710839,0.00000000
0,0.1830,61,0.3693,-0.3693,0.03030368,0.52227047,0.70710678,0.2277,5.4978,-0.0303,0.0303,0.22769219,0.03161280,0.00595011,0.00062739,1.00000000,-1.00000000,1.41421356,-0.03030368,0.03030368,0.00000000
0,0.1860,62,0.3390,-0.3390,0.03333556,0.47941459,0.70710678,0.2748,5.4978,-0.0333,0.0333,0.27483579,0.03815823,0.00654542,0.00059531,1.00000000,-1.00000000,1.41421356,-0.03333556,0.03333556,0.00000000
0,0.1890,63,0.3057,-0.3057,0.03614743,0.43227099,0.70710678,0.3260,5.4978,-0.0361,0.0361,0.32595597,0.04525576,0.00709753,0.00055211,1.00000000,-1.00000000,1.41421356,-0.03614743,0.03614743,0.00000000
0,0.1920,64,0.2695,-0.2695,0.03868631,0.38115081,0.70710678,0.3807,5.4978,-0.0387,0.0387,0.38066668,0.05285180,0.00759604,0.00049851,1.00000000,-1.00000000,1.41421356,-0.03868631,0.03868631,0.00000000
0,0.1950,65,0.2308,-0.2308,0.04090396,0.32644011,0.70710678,0.4385,5.4978,-0.0409,0.0409,0.43851361,0.06088327,0.00803147,0.00043543,1.00000000,-1.00000000,1.41421356,-0.04090396,0.04090396,0.00000000
0,0.1980,66,0.1899,-0.1899,0.04275786,0.26859317,0.70710678,0.4990,5.4978,-0.0428,0.0428,0.49898235,0.06927876,0.00839549,0.00036401,1.00000000,-1.00000000,1.41421356,-0.04275786,0.04275786,0.00000000
0,0.2010,67,0.1472,-0.1472,0.04421222,0.20812443,0.70710678,0.5615,5.4978,-0.0442,0.0442,0.56150787,0.07795980,0.00868105,0.00028556,1.00000000,-1.00000000,1.41421356,-0.04421222,0.04421222,0.00000000
0,0.2040,68,0.1030,-0.1030,0.04523878,0.14559891,0.70710678,0.6255,5.4978,-0.0452,0.0452,0.62548517,0.08684242,0.00888261,0.00020157,1.00000000,-1.00000000,1.41421356,-0.04523878,0.04523878,0.00000000
0,0.2070,69,0.0577,-0.0577,0.04581753,0.08162161,0.70710678,0.6903,5.4978,-0.0458,0.0458,0.69028094,0.09583867,0.00899625,0.00011364,1.00000000,-1.00000000,1.41421356,-0.04581753,0.04581753,0.00000000
0,0.2100,70,0.0119,-0.0119,0.04593712,0.01682584,0.70710678,0.7552,5.4978,-0.0459,0.0459,0.75524584,0.10485840,0.00901973,0.00002348,1.00000000,-1.00000000,1.41421356,-0.04593712,0.04593712,0.00000000
0,0.2130,71,-0.0340,0.0340,0.04559522,0.04813906,0.70710678,0.6908,2.3562,-0.0456,0.0456,0.81972722,0.11381100,0.00895260,-0.00006713,1.00000000,-1.00000000,1.41421356,-0.04559522,0.04559522,0.00000000
0,0.2160,72,-0.0796,0.0796,0.04479853,0.11262044,0.70710678,0.6274,2.3562,-0.0448,0.0448,0.88308191,0.12260717,0.00879617,-0.00015643,1.00000000,-1.00000000,1.41421356,-0.04479853,0.04479853,0.00000000
0,0.2190,73,-0.1244,0.1244,0.04356261,0.17597513,0.70710678,0.5658,2.3562,-0.0436,0.0436,0.94468874,0.13116067,0.00855350,-0.00024267,1.00000000,-1.00000000,1.41421356,-0.04356261,0.04356261,0.00000000
0,0.2220,74,-0.1680,0.1680,0.04191154,0.23758196,0.70710678,0.5065,2.3562,-0.0419,0.0419,1.00396061,0.13938998,0.00822931,-0.00032419,1.00000000,-1.00000000,1.41421356,-0.04191154,0.04191154,0.00000000
0,0.2250,75,-0.2099,0.2099,0.03987730,0.29685383,0.70710678,0.4501,2.3562,-0.0399,0.0399,1.06035562,0.14721987,0.00782989,-0.00039942,1.00000000,-1.00000000,1.41421356,-0.03987730,0.03987730,0.00000000
0,0.2280,76,-0.2498,0.2498,0.03749903,0.35324884,0.70710678,0.3971,2.3562,-0.0375,0.0375,1.11338725,0.15458279,0.00736292,-0.00046697,1.00000000,-1.00000000,1.41421356,-0.03749903,0.03749903,0.00000000
0,0.2310,77,-0.2873,0.2873,0.03482214,0.40628047,0.70710678,0.3479,2.3562,-0.0348,0.0348,1.16263319,0.16142010,0.00683731,-0.00052561,1.00000000,-1.00000000,1.41421356,-0.03482214,0.03482214,0.00000000
0,0.2340,78,-0.3221,0.3221,0.03189729,0.45552641,0.70710678,0.3027,2.3562,-0.0319,0.0319,1.20774278,0.16768312,0.00626302,-0.00057429,1.00000000,-1.00000000,1.41421356,-0.03189729,0.03189729,0.00000000
0,0.2370,79,-0.3540,0.3540,0.02877935,0.50063600,0.70710678,0.2620,2.3562,-0.0288,0.0288,1.24844293,0.17333393,0.00565081,-0.00061221,1.00000000,-1.00000000,1.41421356,-0.02877935,0.02877935,0.00000000
0,0.2400,80,-0.3828,0.3828,0.02552629,0.54133615,0.70710678,0.2259,2.3562,-0.0255,0.0255,1.28454255,0.17834601,0.00501208,-0.00063874,1.00000000,-1.00000000,1.41421356,-0.02552629,0.02552629,0.00000000
0,0.2430,81,-0.4083,0.4083,0.02219820,0.57743577,0.70710678,0.1946,2.3562,-0.0222,0.0222,1.31593554,0.18270461,0.00435861,-0.00065347,1.00000000,-1.00000000,1.41421356,-0.02219820,0.02219820,0.00000000
0,0.2460,82,-0.4305,0.4305,0.01885640,0.60882876,0.70710678,0.1679,2.3562,-0.0189,0.0189,1.34260253,0.18640706,0.00370245,-0.00065616,1.00000000,-1.00000000,1.41421356,-0.01885640,0.01885640,0.00000000
0,0.2490,83,-0.4494,0.4494,0.01556284,0.63549574,0.70710678,0.1459,2.3562,-0.0156,0.0156,1.36461170,0.18946281,0.00305576,-0.00064669,1.00000000,-1.00000000,1.41421356,-0.01556284,0.01556284,0.00000000
0,0.2520,84,-0.4649,0.4649,0.01237977,0.65750492,0.70710678,0.1284,2.3562,-0.0124,0.0124,1.38211935,0.19189358,0.00243076,-0.00062499,1.00000000,-1.00000000,1.41421356,-0.01237977,0.01237977,0.00000000
0,0.2550,85,-0.4773,0.4773,0.00937023,0.67501257,0.70710678,0.1151,2.3562,-0.0094,0.0094,1.39537085,0.19373342,0.00183984,-0.00059092,1.00000000,-1.00000000,1.41421356,-0.00937023,0.00937023,0.00000000
0,0.2580,86,-0.4867,0.4867,0.00659952,0.68826407,0.70710678,0.1058,2.3562,-0.0066,0.0066,1.40470398,0.19502923,0.00129581,-0.00054403,1.00000000,-1.00000000,1.41421356,-0.00659952,0.00659952,0.00000000
0,0.2610,87,-0.4933,0.4933,0.00413923,0.69759720,0.70710678,0.0999,2.3562,-0.0041,0.0041,1.41055774,0.19584197,0.00081274,-0.00048308,1.00000000,-1.00000000,1.41421356,-0.00413923,0.00413923,0.00000000
0,0.2640,88,-0.4974,0.4974,0.00207738,0.70345095,0.70710678,0.0970,2.3562,-0.0021,0.0021,1.41349560,0.19624986,0.00040789,-0.00040484,1.00000000,-1.00000000,1.41421356,-0.00207738,0.00207738,0.00000000
0,0.2670,89,-0.4995,0.4995,0.00055161,0.70638882,0.70710678,0.0962,2.3562,-0.0006,0.0006,1.41427569,0.19635817,0.00010831,-0.00029958,1.00000000,-1.00000000,1.41421356,-0.00055161,0.00055161,0.00000000
0,0.2700,90,-0.5000,0.5000,0.00000000,0.70716891,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2730,91,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2760,92,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2790,93,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2820,94,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2850,95,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2880,96,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2910,97,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2940,98,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.2970,99,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3000,100,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3030,101,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3060,102,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3090,103,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3120,104,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3150,105,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3180,106,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3210,107,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3240,108,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3270,109,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3300,110,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3330,111,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3360,112,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.3390,113,-0.5000,0.5000,0.00000000,0.70710678,0.70710678,0.0000,2.3562,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
